21,6,5,0
78,93,5,9.3
40,68,10,9.3
84,37,15,9.3
39,40,20,9.3
78,93,5,9.3
40,68,10,9.3
78,93,5,9.3
40,68,10,9.3
84,37,15,9.3
39,40,20,9.3
84,37,15,9.3
39,40,20,9.3
77,92,5,9.4
42,67,10,9.4
86,38.5,15,9.4
38.5,40,20,9.4
77,92,5,9.4
42,67,10,9.4
77,92,5,9.4
42,67,10,9.4
86,38.5,15,9.4
38.5,40,20,9.4
86,38.5,15,9.4
38.5,40,20,9.4
76,91,5,9.5
44,66,10,9.5
84,40,15,9.5
38,40,20,9.5
76,91,5,9.5
44,66,10,9.5
76,91,5,9.5
44,66,10,9.5
84,40,15,9.5
38,40,20,9.5
84,40,15,9.5
38,40,20,9.5
75,90,5,9.6
46,65,10,9.6
82,41.5,15,9.6
37.5,40,20,9.6
75,90,5,9.6
46,65,10,9.6
75,90,5,9.6
46,65,10,9.6
82,41.5,15,9.6
37.5,40,20,9.6
82,41.5,15,9.6
37.5,40,20,9.6
74,89,5,9.7
48,64,10,9.7
80,43,15,9.7
37,40,20,9.7
74,89,5,9.7
48,64,10,9.7
74,89,5,9.7
48,64,10,9.7
80,43,15,9.7
37,40,20,9.7
80,43,15,9.7
37,40,20,9.7
73,88,5,9.8
50,63,10,9.8
78,44.5,15,9.8
36.5,40,20,9.8
73,88,5,9.8
50,63,10,9.8
73,88,5,9.8
50,63,10,9.8
78,44.5,15,9.8
36.5,40,20,9.8
78,44.5,15,9.8
36.5,40,20,9.8
72,87,5,9.9
52,62,10,9.9
76,46,15,9.9
36,40,20,9.9
72,87,5,9.9
52,62,10,9.9
72,87,5,9.9
52,62,10,9.9
76,46,15,9.9
36,40,20,9.9
76,46,15,9.9
36,40,20,9.9
71,86,5,10
54,61,10,10
74,47.5,15,10
35.5,40,20,10
71,86,5,10
54,61,10,10
71,86,5,10
54,61,10,10
74,47.5,15,10
35.5,40,20,10
74,47.5,15,10
35.5,40,20,10
70,85,5,10.1
56,60,10,10.1
72,49,15,10.1
35,40,20,10.1
70,85,5,10.1
56,60,10,10.1
70,85,5,10.1
56,60,10,10.1
72,49,15,10.1
35,40,20,10.1
72,49,15,10.1
35,40,20,10.1
69,84,5,10.2
58,59,10,10.2
70,50.5,15,10.2
34.5,40,20,10.2
69,84,5,10.2
58,59,10,10.2
69,84,5,10.2
58,59,10,10.2
70,50.5,15,10.2
34.5,40,20,10.2
70,50.5,15,10.2
34.5,40,20,10.2
68,83,5,10.3
60,58,10,10.3
68,52,15,10.3
34,40,20,10.3
68,83,5,10.3
60,58,10,10.3
68,83,5,10.3
60,58,10,10.3
68,52,15,10.3
34,40,20,10.3
68,52,15,10.3
34,40,20,10.3
67,82,5,10.4
62,57,10,10.4
66,53.5,15,10.4
33.5,40,20,10.4
67,82,5,10.4
62,57,10,10.4
67,82,5,10.4
62,57,10,10.4
66,53.5,15,10.4
33.5,40,20,10.4
66,53.5,15,10.4
33.5,40,20,10.4
66,81,5,10.5
64,56,10,10.5
64,55,15,10.5
33,40,20,10.5
66,81,5,10.5
64,56,10,10.5
66,81,5,10.5
64,56,10,10.5
64,55,15,10.5
33,40,20,10.5
64,55,15,10.5
33,40,20,10.5
65,80,5,10.6
66,55,10,10.6
62,56.5,15,10.6
32.5,40,20,10.6
65,80,5,10.6
66,55,10,10.6
65,80,5,10.6
66,55,10,10.6
62,56.5,15,10.6
32.5,40,20,10.6
62,56.5,15,10.6
32.5,40,20,10.6
64,79,5,10.7
68,54,10,10.7
60,58,15,10.7
32,40,20,10.7
64,79,5,10.7
68,54,10,10.7
64,79,5,10.7
68,54,10,10.7
60,58,15,10.7
32,40,20,10.7
60,58,15,10.7
32,40,20,10.7
63,78,5,10.8
70,53,10,10.8
58,59.5,15,10.8
31.5,40,20,10.8
63,78,5,10.8
70,53,10,10.8
63,78,5,10.8
70,53,10,10.8
58,59.5,15,10.8
31.5,40,20,10.8
58,59.5,15,10.8
31.5,40,20,10.8
62,77,5,10.9
72,52,10,10.9
56,61,15,10.9
31,40,20,10.9
62,77,5,10.9
72,52,10,10.9
62,77,5,10.9
72,52,10,10.9
56,61,15,10.9
31,40,20,10.9
56,61,15,10.9
31,40,20,10.9
61,76,5,11
74,51,10,11
54,62.5,15,11
30.5,40,20,11
61,76,5,11
74,51,10,11
61,76,5,11
74,51,10,11
54,62.5,15,11
30.5,40,20,11
54,62.5,15,11
30.5,40,20,11
60,75,5,11.1
76,50,10,11.1
52,64,15,11.1
30,40,20,11.1
60,75,5,11.1
76,50,10,11.1
60,75,5,11.1
76,50,10,11.1
52,64,15,11.1
30,40,20,11.1
52,64,15,11.1
30,40,20,11.1
59,74,5,11.2
78,49,10,11.2
50,65.5,15,11.2
29.5,40,20,11.2
59,74,5,11.2
78,49,10,11.2
59,74,5,11.2
78,49,10,11.2
50,65.5,15,11.2
29.5,40,20,11.2
50,65.5,15,11.2
29.5,40,20,11.2
58,73,5,11.3
80,48,10,11.3
48,67,15,11.3
29,40,20,11.3
58,73,5,11.3
80,48,10,11.3
58,73,5,11.3
80,48,10,11.3
48,67,15,11.3
29,40,20,11.3
48,67,15,11.3
29,40,20,11.3
57,72,5,11.4
82,47,10,11.4
46,68.5,15,11.4
28.5,40,20,11.4
57,72,5,11.4
82,47,10,11.4
57,72,5,11.4
82,47,10,11.4
46,68.5,15,11.4
28.5,40,20,11.4
46,68.5,15,11.4
28.5,40,20,11.4
56,71,5,11.5
84,46,10,11.5
44,70,15,11.5
28,40,20,11.5
56,71,5,11.5
84,46,10,11.5
56,71,5,11.5
84,46,10,11.5
44,70,15,11.5
28,40,20,11.5
44,70,15,11.5
28,40,20,11.5
55,70,5,11.6
86,45,10,11.6
42,71.5,15,11.6
27.5,40,20,11.6
55,70,5,11.6
86,45,10,11.6
55,70,5,11.6
86,45,10,11.6
42,71.5,15,11.6
27.5,40,20,11.6
42,71.5,15,11.6
27.5,40,20,11.6
54,69,5,11.7
88,44,10,11.7
40,73,15,11.7
27,40,20,11.7
54,69,5,11.7
88,44,10,11.7
54,69,5,11.7
88,44,10,11.7
40,73,15,11.7
27,40,20,11.7
40,73,15,11.7
27,40,20,11.7
53,68,5,11.8
90,43,10,11.8
38,74.5,15,11.8
26.5,40,20,11.8
53,68,5,11.8
90,43,10,11.8
53,68,5,11.8
90,43,10,11.8
38,74.5,15,11.8
26.5,40,20,11.8
38,74.5,15,11.8
26.5,40,20,11.8
52,67,5,11.9
92,42,10,11.9
36,76,15,11.9
26,40,20,11.9
52,67,5,11.9
92,42,10,11.9
52,67,5,11.9
92,42,10,11.9
36,76,15,11.9
26,40,20,11.9
36,76,15,11.9
26,40,20,11.9
51,66,5,12
90,41,10,12
34,77.5,15,12
25.5,40,20,12
51,66,5,12
90,41,10,12
51,66,5,12
90,41,10,12
34,77.5,15,12
25.5,40,20,12
34,77.5,15,12
25.5,40,20,12
50,65,5,12.1
88,40,10,12.1
32,79,15,12.1
25,40,20,12.1
50,65,5,12.1
88,40,10,12.1
50,65,5,12.1
88,40,10,12.1
32,79,15,12.1
25,40,20,12.1
32,79,15,12.1
25,40,20,12.1
49,64,5,12.2
86,39,10,12.2
30,80.5,15,12.2
24.5,40,20,12.2
49,64,5,12.2
86,39,10,12.2
49,64,5,12.2
86,39,10,12.2
30,80.5,15,12.2
24.5,40,20,12.2
30,80.5,15,12.2
24.5,40,20,12.2
48,63,5,12.3
84,38,10,12.3
28,82,15,12.3
24,40,20,12.3
48,63,5,12.3
84,38,10,12.3
48,63,5,12.3
84,38,10,12.3
28,82,15,12.3
24,40,20,12.3
28,82,15,12.3
24,40,20,12.3
47,62,5,12.4
82,37,10,12.4
26,83.5,15,12.4
23.5,40,20,12.4
47,62,5,12.4
82,37,10,12.4
47,62,5,12.4
82,37,10,12.4
26,83.5,15,12.4
23.5,40,20,12.4
26,83.5,15,12.4
23.5,40,20,12.4
46,61,5,12.5
80,36,10,12.5
24,85,15,12.5
23,40,20,12.5
46,61,5,12.5
80,36,10,12.5
46,61,5,12.5
80,36,10,12.5
24,85,15,12.5
23,40,20,12.5
24,85,15,12.5
23,40,20,12.5
45,60,5,12.6
78,35,10,12.6
22,86.5,15,12.6
22.5,40,20,12.6
45,60,5,12.6
78,35,10,12.6
45,60,5,12.6
78,35,10,12.6
22,86.5,15,12.6
22.5,40,20,12.6
22,86.5,15,12.6
22.5,40,20,12.6
44,59,5,12.7
76,34,10,12.7
20,85,15,12.7
22,40,20,12.7
44,59,5,12.7
76,34,10,12.7
44,59,5,12.7
76,34,10,12.7
20,85,15,12.7
22,40,20,12.7
20,85,15,12.7
22,40,20,12.7
43,58,5,12.8
74,33,10,12.8
18,83.5,15,12.8
21.5,40,20,12.8
43,58,5,12.8
74,33,10,12.8
43,58,5,12.8
74,33,10,12.8
18,83.5,15,12.8
21.5,40,20,12.8
18,83.5,15,12.8
21.5,40,20,12.8
42,57,5,12.9
72,32,10,12.9
16,82,15,12.9
21,40,20,12.9
42,57,5,12.9
72,32,10,12.9
42,57,5,12.9
72,32,10,12.9
16,82,15,12.9
21,40,20,12.9
16,82,15,12.9
21,40,20,12.9
41,56,5,13
70,31,10,13
14,80.5,15,13
20.5,40,20,13
41,56,5,13
70,31,10,13
41,56,5,13
70,31,10,13
14,80.5,15,13
20.5,40,20,13
14,80.5,15,13
20.5,40,20,13
40,55,5,13.1
68,30,10,13.1
16,79,15,13.1
20,40,20,13.1
40,55,5,13.1
68,30,10,13.1
40,55,5,13.1
68,30,10,13.1
16,79,15,13.1
20,40,20,13.1
16,79,15,13.1
20,40,20,13.1
39,54,5,13.2
66,29,10,13.2
18,77.5,15,13.2
19.5,40,20,13.2
39,54,5,13.2
66,29,10,13.2
39,54,5,13.2
66,29,10,13.2
18,77.5,15,13.2
19.5,40,20,13.2
18,77.5,15,13.2
19.5,40,20,13.2
38,53,5,13.3
64,28,10,13.3
20,76,15,13.3
20,40,20,13.3
38,53,5,13.3
64,28,10,13.3
38,53,5,13.3
64,28,10,13.3
20,76,15,13.3
20,40,20,13.3
20,76,15,13.3
20,40,20,13.3
37,52,5,13.4
62,27,10,13.4
22,74.5,15,13.4
20.5,40,20,13.4
37,52,5,13.4
62,27,10,13.4
37,52,5,13.4
62,27,10,13.4
22,74.5,15,13.4
20.5,40,20,13.4
22,74.5,15,13.4
20.5,40,20,13.4
36,51,5,13.5
60,26,10,13.5
24,73,15,13.5
21,40,20,13.5
36,51,5,13.5
60,26,10,13.5
36,51,5,13.5
60,26,10,13.5
24,73,15,13.5
21,40,20,13.5
24,73,15,13.5
21,40,20,13.5
35,50,5,13.6
58,25,10,13.6
26,71.5,15,13.6
21.5,40,20,13.6
35,50,5,13.6
58,25,10,13.6
35,50,5,13.6
58,25,10,13.6
26,71.5,15,13.6
21.5,40,20,13.6
26,71.5,15,13.6
21.5,40,20,13.6
34,49,5,13.7
56,24,10,13.7
28,70,15,13.7
22,40,20,13.7
34,49,5,13.7
56,24,10,13.7
34,49,5,13.7
56,24,10,13.7
28,70,15,13.7
22,40,20,13.7
28,70,15,13.7
22,40,20,13.7
33,48,5,13.8
54,23,10,13.8
30,68.5,15,13.8
22.5,40,20,13.8
33,48,5,13.8
54,23,10,13.8
33,48,5,13.8
54,23,10,13.8
30,68.5,15,13.8
22.5,40,20,13.8
30,68.5,15,13.8
22.5,40,20,13.8
32,47,5,13.9
52,22,10,13.9
32,67,15,13.9
23,40,20,13.9
32,47,5,13.9
52,22,10,13.9
32,47,5,13.9
52,22,10,13.9
32,67,15,13.9
23,40,20,13.9
32,67,15,13.9
23,40,20,13.9
31,46,5,14
50,21,10,14
34,65.5,15,14
23.5,40,20,14
31,46,5,14
50,21,10,14
31,46,5,14
50,21,10,14
34,65.5,15,14
23.5,40,20,14
34,65.5,15,14
23.5,40,20,14
30,45,5,14.1
48,20,10,14.1
36,64,15,14.1
24,40,20,14.1
30,45,5,14.1
48,20,10,14.1
30,45,5,14.1
48,20,10,14.1
36,64,15,14.1
24,40,20,14.1
36,64,15,14.1
24,40,20,14.1
29,44,5,14.2
46,19,10,14.2
38,62.5,15,14.2
24.5,40,20,14.2
29,44,5,14.2
46,19,10,14.2
29,44,5,14.2
46,19,10,14.2
38,62.5,15,14.2
24.5,40,20,14.2
38,62.5,15,14.2
24.5,40,20,14.2
28,43,5,14.3
44,18,10,14.3
40,61,15,14.3
25,40,20,14.3
28,43,5,14.3
44,18,10,14.3
28,43,5,14.3
44,18,10,14.3
40,61,15,14.3
25,40,20,14.3
40,61,15,14.3
25,40,20,14.3
27,42,5,14.4
42,17,10,14.4
42,59.5,15,14.4
25.5,40,20,14.4
27,42,5,14.4
42,17,10,14.4
27,42,5,14.4
42,17,10,14.4
42,59.5,15,14.4
25.5,40,20,14.4
42,59.5,15,14.4
25.5,40,20,14.4
26,41,5,14.5
40,16,10,14.5
44,58,15,14.5
26,40,20,14.5
26,41,5,14.5
40,16,10,14.5
26,41,5,14.5
40,16,10,14.5
44,58,15,14.5
26,40,20,14.5
44,58,15,14.5
26,40,20,14.5
25,40,5,14.6
38,15,10,14.6
46,56.5,15,14.6
26.5,40,20,14.6
25,40,5,14.6
38,15,10,14.6
25,40,5,14.6
38,15,10,14.6
46,56.5,15,14.6
26.5,40,20,14.6
46,56.5,15,14.6
26.5,40,20,14.6
24,39,5,14.7
36,14,10,14.7
48,55,15,14.7
27,40,20,14.7
24,39,5,14.7
36,14,10,14.7
24,39,5,14.7
36,14,10,14.7
48,55,15,14.7
27,40,20,14.7
48,55,15,14.7
27,40,20,14.7
23,38,5,14.8
34,13,10,14.8
50,53.5,15,14.8
27.5,40,20,14.8
23,38,5,14.8
34,13,10,14.8
23,38,5,14.8
34,13,10,14.8
50,53.5,15,14.8
27.5,40,20,14.8
50,53.5,15,14.8
27.5,40,20,14.8
22,37,5,14.9
32,12,10,14.9
52,52,15,14.9
28,40,20,14.9
22,37,5,14.9
32,12,10,14.9
22,37,5,14.9
32,12,10,14.9
52,52,15,14.9
28,40,20,14.9
52,52,15,14.9
28,40,20,14.9
21,36,5,15
30,11,10,15
54,50.5,15,15
28.5,40,20,15
21,36,5,15
30,11,10,15
21,36,5,15
30,11,10,15
54,50.5,15,15
28.5,40,20,15
54,50.5,15,15
28.5,40,20,15
20,35,5,15.1
28,10,10,15.1
56,49,15,15.1
29,40,20,15.1
20,35,5,15.1
28,10,10,15.1
20,35,5,15.1
28,10,10,15.1
56,49,15,15.1
29,40,20,15.1
56,49,15,15.1
29,40,20,15.1
19,34,5,15.2
26,9,10,15.2
58,47.5,15,15.2
29.5,40,20,15.2
19,34,5,15.2
26,9,10,15.2
19,34,5,15.2
26,9,10,15.2
58,47.5,15,15.2
29.5,40,20,15.2
58,47.5,15,15.2
29.5,40,20,15.2
18,33,5,15.3
24,10,10,15.3
60,46,15,15.3
30,40,20,15.3
18,33,5,15.3
24,10,10,15.3
18,33,5,15.3
24,10,10,15.3
60,46,15,15.3
30,40,20,15.3
60,46,15,15.3
30,40,20,15.3
17,32,5,15.4
22,11,10,15.4
62,44.5,15,15.4
30.5,40,20,15.4
17,32,5,15.4
22,11,10,15.4
17,32,5,15.4
22,11,10,15.4
62,44.5,15,15.4
30.5,40,20,15.4
62,44.5,15,15.4
30.5,40,20,15.4
16,31,5,15.5
20,12,10,15.5
64,43,15,15.5
31,40,20,15.5
16,31,5,15.5
20,12,10,15.5
16,31,5,15.5
20,12,10,15.5
64,43,15,15.5
31,40,20,15.5
64,43,15,15.5
31,40,20,15.5
15,30,5,15.6
18,13,10,15.6
66,41.5,15,15.6
31.5,40,20,15.6
15,30,5,15.6
18,13,10,15.6
15,30,5,15.6
18,13,10,15.6
66,41.5,15,15.6
31.5,40,20,15.6
66,41.5,15,15.6
31.5,40,20,15.6
14,29,5,15.7
16,14,10,15.7
68,40,15,15.7
32,40,20,15.7
14,29,5,15.7
16,14,10,15.7
14,29,5,15.7
16,14,10,15.7
68,40,15,15.7
32,40,20,15.7
68,40,15,15.7
32,40,20,15.7
13,28,5,15.8
14,15,10,15.8
70,38.5,15,15.8
32.5,40,20,15.8
13,28,5,15.8
14,15,10,15.8
13,28,5,15.8
14,15,10,15.8
70,38.5,15,15.8
32.5,40,20,15.8
70,38.5,15,15.8
32.5,40,20,15.8
12,27,5,15.9
12,16,10,15.9
72,37,15,15.9
33,40,20,15.9
12,27,5,15.9
12,16,10,15.9
12,27,5,15.9
12,16,10,15.9
72,37,15,15.9
33,40,20,15.9
72,37,15,15.9
33,40,20,15.9
11,26,5,16
10,17,10,16
74,35.5,15,16
33.5,40,20,16
11,26,5,16
10,17,10,16
11,26,5,16
10,17,10,16
74,35.5,15,16
33.5,40,20,16
74,35.5,15,16
33.5,40,20,16
10,25,5,16.1
8,18,10,16.1
76,34,15,16.1
34,40,20,16.1
10,25,5,16.1
8,18,10,16.1
10,25,5,16.1
8,18,10,16.1
76,34,15,16.1
34,40,20,16.1
76,34,15,16.1
34,40,20,16.1
9,24,5,16.2
10,19,10,16.2
78,32.5,15,16.2
34.5,40,20,16.2
9,24,5,16.2
10,19,10,16.2
9,24,5,16.2
10,19,10,16.2
78,32.5,15,16.2
34.5,40,20,16.2
78,32.5,15,16.2
34.5,40,20,16.2
8,23,5,16.3
12,20,10,16.3
80,31,15,16.3
35,40,20,16.3
8,23,5,16.3
12,20,10,16.3
8,23,5,16.3
12,20,10,16.3
80,31,15,16.3
35,40,20,16.3
80,31,15,16.3
35,40,20,16.3
7,22,5,16.4
14,21,10,16.4
82,29.5,15,16.4
35.5,40,20,16.4
7,22,5,16.4
14,21,10,16.4
7,22,5,16.4
14,21,10,16.4
82,29.5,15,16.4
35.5,40,20,16.4
82,29.5,15,16.4
35.5,40,20,16.4
6,21,5,16.5
16,22,10,16.5
84,28,15,16.5
36,40,20,16.5
6,21,5,16.5
16,22,10,16.5
6,21,5,16.5
16,22,10,16.5
84,28,15,16.5
36,40,20,16.5
84,28,15,16.5
36,40,20,16.5
5,20,5,16.6
18,23,10,16.6
86,26.5,15,16.6
36.5,40,20,16.6
5,20,5,16.6
18,23,10,16.6
5,20,5,16.6
18,23,10,16.6
86,26.5,15,16.6
36.5,40,20,16.6
86,26.5,15,16.6
36.5,40,20,16.6
4,19,5,16.7
20,24,10,16.7
84,25,15,16.7
37,40,20,16.7
4,19,5,16.7
20,24,10,16.7
4,19,5,16.7
20,24,10,16.7
84,25,15,16.7
37,40,20,16.7
84,25,15,16.7
37,40,20,16.7
5,18,5,16.8
22,25,10,16.8
82,23.5,15,16.8
37.5,40,20,16.8
5,18,5,16.8
22,25,10,16.8
5,18,5,16.8
22,25,10,16.8
82,23.5,15,16.8
37.5,40,20,16.8
82,23.5,15,16.8
37.5,40,20,16.8
6,17,5,16.9
24,26,10,16.9
80,22,15,16.9
38,40,20,16.9
6,17,5,16.9
24,26,10,16.9
6,17,5,16.9
24,26,10,16.9
80,22,15,16.9
38,40,20,16.9
80,22,15,16.9
38,40,20,16.9
7,16,5,17
26,27,10,17
78,20.5,15,17
38.5,40,20,17
7,16,5,17
26,27,10,17
7,16,5,17
26,27,10,17
78,20.5,15,17
38.5,40,20,17
78,20.5,15,17
38.5,40,20,17
8,15,5,17.1
28,28,10,17.1
76,19,15,17.1
39,40,20,17.1
8,15,5,17.1
28,28,10,17.1
8,15,5,17.1
28,28,10,17.1
76,19,15,17.1
39,40,20,17.1
76,19,15,17.1
39,40,20,17.1
9,14,5,17.2
30,29,10,17.2
74,17.5,15,17.2
39.5,40,20,17.2
9,14,5,17.2
30,29,10,17.2
9,14,5,17.2
30,29,10,17.2
74,17.5,15,17.2
39.5,40,20,17.2
74,17.5,15,17.2
39.5,40,20,17.2
10,13,5,17.3
32,30,10,17.3
72,16,15,17.3
40,40,20,17.3
10,13,5,17.3
32,30,10,17.3
10,13,5,17.3
32,30,10,17.3
72,16,15,17.3
40,40,20,17.3
72,16,15,17.3
40,40,20,17.3
11,12,5,17.4
34,31,10,17.4
70,14.5,15,17.4
40.5,40,20,17.4
11,12,5,17.4
34,31,10,17.4
11,12,5,17.4
34,31,10,17.4
70,14.5,15,17.4
40.5,40,20,17.4
70,14.5,15,17.4
40.5,40,20,17.4
12,11,5,17.5
36,32,10,17.5
68,16,15,17.5
41,40,20,17.5
12,11,5,17.5
36,32,10,17.5
12,11,5,17.5
36,32,10,17.5
68,16,15,17.5
41,40,20,17.5
68,16,15,17.5
41,40,20,17.5
13,10,5,17.6
38,33,10,17.6
66,17.5,15,17.6
41.5,40,20,17.6
13,10,5,17.6
38,33,10,17.6
13,10,5,17.6
38,33,10,17.6
66,17.5,15,17.6
41.5,40,20,17.6
66,17.5,15,17.6
41.5,40,20,17.6
14,9,5,17.7
40,34,10,17.7
64,19,15,17.7
42,40,20,17.7
14,9,5,17.7
40,34,10,17.7
14,9,5,17.7
40,34,10,17.7
64,19,15,17.7
42,40,20,17.7
64,19,15,17.7
42,40,20,17.7
15,8,5,17.8
42,35,10,17.8
62,20.5,15,17.8
42.5,40,20,17.8
15,8,5,17.8
42,35,10,17.8
15,8,5,17.8
42,35,10,17.8
62,20.5,15,17.8
42.5,40,20,17.8
62,20.5,15,17.8
42.5,40,20,17.8
16,7,5,17.9
44,36,10,17.9
60,22,15,17.9
43,40,20,17.9
16,7,5,17.9
44,36,10,17.9
16,7,5,17.9
44,36,10,17.9
60,22,15,17.9
43,40,20,17.9
60,22,15,17.9
43,40,20,17.9
17,6,5,18
46,37,10,18
58,23.5,15,18
43.5,40,20,18
17,6,5,18
